Year,Quarter,Facility ID,Facility Name,City,State,ZIP Code,County Name,Condition,Measure ID,Measure Name,Score,Sample,County,Common State County FIPS Code,Latitude,Longitude,County HPSA Status,Designation Type,HPSA Score,HPSA FTE,HPSA Designation Population,% of Population Below 100% Poverty,HPSA Formal Ratio,Rural Status,HPSA Provider Ratio Goal,HPSA Shortage
2017,Q4,250031,MERIT HEALTH RIVER REGION,VICKSBURG,Mississippi,39183,WARREN,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,132.0,611,Warren County,28149,32.45,-90.81,Non-Shortage Area,,,,,,,,,
2017,Q4,250031,MERIT HEALTH RIVER REGION,VICKSBURG,Mississippi,39183,WARREN,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,138.0,377,Warren County,28149,32.45,-90.81,Non-Shortage Area,,,,,,,,,
2017,Q4,250031,MERIT HEALTH RIVER REGION,VICKSBURG,Mississippi,39183,WARREN,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,11.0,405,Warren County,28149,32.45,-90.81,Non-Shortage Area,,,,,,,,,
2017,Q4,250031,MERIT HEALTH RIVER REGION,VICKSBURG,Mississippi,39183,WARREN,Emergency Department,OP_21,Median Time to Pain Medicine,60.0,129,Warren County,28149,32.45,-90.81,Non-Shortage Area,,,,,,,,,
2017,Q4,250031,MERIT HEALTH RIVER REGION,VICKSBURG,Mississippi,39183,WARREN,Emergency Department,OP_22,% of Patients Left Before Being Seen,3.0,35269,Warren County,28149,32.45,-90.81,Non-Shortage Area,,,,,,,,,
2017,Q4,250031,MERIT HEALTH RIVER REGION,VICKSBURG,Mississippi,39183,WARREN,Heart Attack or Chest Pain,OP_4,Median Time to Pain Medicine,85.0,26,Warren County,28149,32.45,-90.81,Non-Shortage Area,,,,,,,,,
2017,Q4,250034,BAPTIST MEMORIAL HOSPITAL NORTH MS,OXFORD,Mississippi,38655,LAFAYETTE,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,58.0,663,Lafayette County,28071,34.35,-89.52,Non-Shortage Area,,,,,,,,,
2017,Q4,250034,BAPTIST MEMORIAL HOSPITAL NORTH MS,OXFORD,Mississippi,38655,LAFAYETTE,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,92.0,373,Lafayette County,28071,34.35,-89.52,Non-Shortage Area,,,,,,,,,
2017,Q4,250034,BAPTIST MEMORIAL HOSPITAL NORTH MS,OXFORD,Mississippi,38655,LAFAYETTE,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,9.0,407,Lafayette County,28071,34.35,-89.52,Non-Shortage Area,,,,,,,,,
2017,Q4,250034,BAPTIST MEMORIAL HOSPITAL NORTH MS,OXFORD,Mississippi,38655,LAFAYETTE,Emergency Department,OP_21,Median Time to Pain Medicine,46.0,156,Lafayette County,28071,34.35,-89.52,Non-Shortage Area,,,,,,,,,
2017,Q4,250034,BAPTIST MEMORIAL HOSPITAL NORTH MS,OXFORD,Mississippi,38655,LAFAYETTE,Emergency Department,OP_22,% of Patients Left Before Being Seen,0.0,38801,Lafayette County,28071,34.35,-89.52,Non-Shortage Area,,,,,,,,,
2017,Q4,250034,BAPTIST MEMORIAL HOSPITAL NORTH MS,OXFORD,Mississippi,38655,LAFAYETTE,Heart Attack or Chest Pain,OP_4,Median Time to Pain Medicine,100.0,35,Lafayette County,28071,34.35,-89.52,Non-Shortage Area,,,,,,,,,
2017,Q4,250036,GEORGE REGIONAL HEALTH SYSTEM,LUCEDALE,Mississippi,39452,GEORGE,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,72.0,289,George County,28039,30.92,-88.59,Non-Shortage Area,,,,,,,,,
2017,Q4,250036,GEORGE REGIONAL HEALTH SYSTEM,LUCEDALE,Mississippi,39452,GEORGE,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,97.0,390,George County,28039,30.92,-88.59,Non-Shortage Area,,,,,,,,,
2017,Q4,250036,GEORGE REGIONAL HEALTH SYSTEM,LUCEDALE,Mississippi,39452,GEORGE,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,22.0,414,George County,28039,30.92,-88.59,Non-Shortage Area,,,,,,,,,
2017,Q4,250036,GEORGE REGIONAL HEALTH SYSTEM,LUCEDALE,Mississippi,39452,GEORGE,Emergency Department,OP_21,Median Time to Pain Medicine,64.0,91,George County,28039,30.92,-88.59,Non-Shortage Area,,,,,,,,,
2017,Q4,250036,GEORGE REGIONAL HEALTH SYSTEM,LUCEDALE,Mississippi,39452,GEORGE,Emergency Department,OP_22,% of Patients Left Before Being Seen,2.0,13999,George County,28039,30.92,-88.59,Non-Shortage Area,,,,,,,,,
2017,Q4,250036,GEORGE REGIONAL HEALTH SYSTEM,LUCEDALE,Mississippi,39452,GEORGE,Heart Attack or Chest Pain,OP_4,Median Time to Pain Medicine,91.0,137,George County,28039,30.92,-88.59,Non-Shortage Area,,,,,,,,,
2017,Q4,250038,MERIT HEALTH MADISON,CANTON,Mississippi,39046,MADISON,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,73.0,382,Madison County,28089,32.61,-90.03,Non-Shortage Area,,,,,,,,,
2017,Q4,250038,MERIT HEALTH MADISON,CANTON,Mississippi,39046,MADISON,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,95.0,405,Madison County,28089,32.61,-90.03,Non-Shortage Area,,,,,,,,,
2017,Q4,250038,MERIT HEALTH MADISON,CANTON,Mississippi,39046,MADISON,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,23.0,415,Madison County,28089,32.61,-90.03,Non-Shortage Area,,,,,,,,,
2017,Q4,250038,MERIT HEALTH MADISON,CANTON,Mississippi,39046,MADISON,Emergency Department,OP_21,Median Time to Pain Medicine,57.0,89,Madison County,28089,32.61,-90.03,Non-Shortage Area,,,,,,,,,
2017,Q4,250038,MERIT HEALTH MADISON,CANTON,Mississippi,39046,MADISON,Emergency Department,OP_22,% of Patients Left Before Being Seen,2.0,26729,Madison County,28089,32.61,-90.03,Non-Shortage Area,,,,,,,,,
2017,Q4,250038,MERIT HEALTH MADISON,CANTON,Mississippi,39046,MADISON,Heart Attack or Chest Pain,OP_4,Median Time to Pain Medicine,97.0,60,Madison County,28089,32.61,-90.03,Non-Shortage Area,,,,,,,,,
2017,Q4,250040,SINGING RIVER HOSPITAL,PASCAGOULA,Mississippi,39581,JACKSON,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,129.0,782,Jackson County,28059,30.36,-88.49,Non-Shortage Area,,,,,,,,,
2017,Q4,250040,SINGING RIVER HOSPITAL,PASCAGOULA,Mississippi,39581,JACKSON,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,108.0,405,Jackson County,28059,30.36,-88.49,Non-Shortage Area,,,,,,,,,
2017,Q4,250040,SINGING RIVER HOSPITAL,PASCAGOULA,Mississippi,39581,JACKSON,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,26.0,418,Jackson County,28059,30.36,-88.49,Non-Shortage Area,,,,,,,,,
2017,Q4,250040,SINGING RIVER HOSPITAL,PASCAGOULA,Mississippi,39581,JACKSON,Emergency Department,OP_21,Median Time to Pain Medicine,58.0,169,Jackson County,28059,30.36,-88.49,Non-Shortage Area,,,,,,,,,
2017,Q4,250040,SINGING RIVER HOSPITAL,PASCAGOULA,Mississippi,39581,JACKSON,Emergency Department,OP_22,% of Patients Left Before Being Seen,2.0,106837,Jackson County,28059,30.36,-88.49,Non-Shortage Area,,,,,,,,,
2017,Q4,250042,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER,CLARKSDALE,Mississippi,38614,COAHOMA,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,94.0,423,Coahoma County,28027,34.2,-90.57,Non-Shortage Area,,,,,,,,,
2017,Q4,250042,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER,CLARKSDALE,Mississippi,38614,COAHOMA,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,130.0,390,Coahoma County,28027,34.2,-90.57,Non-Shortage Area,,,,,,,,,
2017,Q4,250042,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER,CLARKSDALE,Mississippi,38614,COAHOMA,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,23.0,431,Coahoma County,28027,34.2,-90.57,Non-Shortage Area,,,,,,,,,
2017,Q4,250042,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER,CLARKSDALE,Mississippi,38614,COAHOMA,Emergency Department,OP_21,Median Time to Pain Medicine,73.0,105,Coahoma County,28027,34.2,-90.57,Non-Shortage Area,,,,,,,,,
2017,Q4,250042,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER,CLARKSDALE,Mississippi,38614,COAHOMA,Emergency Department,OP_22,% of Patients Left Before Being Seen,1.0,26718,Coahoma County,28027,34.2,-90.57,Non-Shortage Area,,,,,,,,,
2017,Q4,250042,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER,CLARKSDALE,Mississippi,38614,COAHOMA,Heart Attack or Chest Pain,OP_4,Median Time to Pain Medicine,96.0,49,Coahoma County,28027,34.2,-90.57,Non-Shortage Area,,,,,,,,,
2017,Q4,250043,NESHOBA COUNTY GENERAL HOSPITAL,PHILADELPHIA,Mississippi,39350,NESHOBA,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,48.0,599,Neshoba County,28099,32.77,-89.1,Shortage Area,High Needs Geographic HPSA,10.0,8.78,28804.0,25.6,3281:1,Rural,3000:1,0.82
2017,Q4,250043,NESHOBA COUNTY GENERAL HOSPITAL,PHILADELPHIA,Mississippi,39350,NESHOBA,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,101.0,143,Neshoba County,28099,32.77,-89.1,Shortage Area,High Needs Geographic HPSA,10.0,8.78,28804.0,25.6,3281:1,Rural,3000:1,0.82
2017,Q4,250043,NESHOBA COUNTY GENERAL HOSPITAL,PHILADELPHIA,Mississippi,39350,NESHOBA,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,9.0,409,Neshoba County,28099,32.77,-89.1,Shortage Area,High Needs Geographic HPSA,10.0,8.78,28804.0,25.6,3281:1,Rural,3000:1,0.82
2017,Q4,250043,NESHOBA COUNTY GENERAL HOSPITAL,PHILADELPHIA,Mississippi,39350,NESHOBA,Emergency Department,OP_21,Median Time to Pain Medicine,57.0,127,Neshoba County,28099,32.77,-89.1,Shortage Area,High Needs Geographic HPSA,10.0,8.78,28804.0,25.6,3281:1,Rural,3000:1,0.82
2017,Q4,250043,NESHOBA COUNTY GENERAL HOSPITAL,PHILADELPHIA,Mississippi,39350,NESHOBA,Emergency Department,OP_22,% of Patients Left Before Being Seen,1.0,21085,Neshoba County,28099,32.77,-89.1,Shortage Area,High Needs Geographic HPSA,10.0,8.78,28804.0,25.6,3281:1,Rural,3000:1,0.82
2017,Q4,250043,NESHOBA COUNTY GENERAL HOSPITAL,PHILADELPHIA,Mississippi,39350,NESHOBA,Heart Attack or Chest Pain,OP_4,Median Time to Pain Medicine,69.0,125,Neshoba County,28099,32.77,-89.1,Shortage Area,High Needs Geographic HPSA,10.0,8.78,28804.0,25.6,3281:1,Rural,3000:1,0.82
2017,Q4,250044,BAPTIST MEMORIAL HOSPITAL BOONEVILLE,BOONEVILLE,Mississippi,38829,PRENTISS,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,36.0,511,Prentiss County,28117,34.66,-88.56,Shortage Area,High Needs Geographic HPSA,12.0,7.125,24205.0,22.6,3397:1,Rural,3000:1,0.945
2017,Q4,250044,BAPTIST MEMORIAL HOSPITAL BOONEVILLE,BOONEVILLE,Mississippi,38829,PRENTISS,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,80.0,368,Prentiss County,28117,34.66,-88.56,Shortage Area,High Needs Geographic HPSA,12.0,7.125,24205.0,22.6,3397:1,Rural,3000:1,0.945
2017,Q4,250044,BAPTIST MEMORIAL HOSPITAL BOONEVILLE,BOONEVILLE,Mississippi,38829,PRENTISS,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,12.0,407,Prentiss County,28117,34.66,-88.56,Shortage Area,High Needs Geographic HPSA,12.0,7.125,24205.0,22.6,3397:1,Rural,3000:1,0.945
2017,Q4,250044,BAPTIST MEMORIAL HOSPITAL BOONEVILLE,BOONEVILLE,Mississippi,38829,PRENTISS,Emergency Department,OP_21,Median Time to Pain Medicine,41.0,52,Prentiss County,28117,34.66,-88.56,Shortage Area,High Needs Geographic HPSA,12.0,7.125,24205.0,22.6,3397:1,Rural,3000:1,0.945
2017,Q4,250044,BAPTIST MEMORIAL HOSPITAL BOONEVILLE,BOONEVILLE,Mississippi,38829,PRENTISS,Emergency Department,OP_22,% of Patients Left Before Being Seen,2.0,15928,Prentiss County,28117,34.66,-88.56,Shortage Area,High Needs Geographic HPSA,12.0,7.125,24205.0,22.6,3397:1,Rural,3000:1,0.945
2017,Q4,250044,BAPTIST MEMORIAL HOSPITAL BOONEVILLE,BOONEVILLE,Mississippi,38829,PRENTISS,Heart Attack or Chest Pain,OP_4,Median Time to Pain Medicine,93.0,128,Prentiss County,28117,34.66,-88.56,Shortage Area,High Needs Geographic HPSA,12.0,7.125,24205.0,22.6,3397:1,Rural,3000:1,0.945
2017,Q4,250048,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,JACKSON,Mississippi,39216,HINDS,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,95.0,762,Hinds County,28049,32.33,-90.16,Non-Shortage Area,,,,,,,,,
2017,Q4,250048,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,JACKSON,Mississippi,39216,HINDS,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,218.0,379,Hinds County,28049,32.33,-90.16,Non-Shortage Area,,,,,,,,,
2017,Q4,250048,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,JACKSON,Mississippi,39216,HINDS,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,67.0,405,Hinds County,28049,32.33,-90.16,Non-Shortage Area,,,,,,,,,
2017,Q4,250048,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,JACKSON,Mississippi,39216,HINDS,Emergency Department,OP_21,Median Time to Pain Medicine,97.0,95,Hinds County,28049,32.33,-90.16,Non-Shortage Area,,,,,,,,,
2017,Q4,250048,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,JACKSON,Mississippi,39216,HINDS,Emergency Department,OP_22,% of Patients Left Before Being Seen,4.0,55038,Hinds County,28049,32.33,-90.16,Non-Shortage Area,,,,,,,,,
2017,Q4,250050,OCH REGIONAL MEDICAL CENTER,STARKVILLE,Mississippi,39759,OKTIBBEHA,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,49.0,203,Oktibbeha County,28105,33.45,-88.82,Non-Shortage Area,,,,,,,,,
2017,Q4,250050,OCH REGIONAL MEDICAL CENTER,STARKVILLE,Mississippi,39759,OKTIBBEHA,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,107.0,472,Oktibbeha County,28105,33.45,-88.82,Non-Shortage Area,,,,,,,,,
2017,Q4,250050,OCH REGIONAL MEDICAL CENTER,STARKVILLE,Mississippi,39759,OKTIBBEHA,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,49.0,483,Oktibbeha County,28105,33.45,-88.82,Non-Shortage Area,,,,,,,,,
2017,Q4,250050,OCH REGIONAL MEDICAL CENTER,STARKVILLE,Mississippi,39759,OKTIBBEHA,Emergency Department,OP_21,Median Time to Pain Medicine,66.0,71,Oktibbeha County,28105,33.45,-88.82,Non-Shortage Area,,,,,,,,,
2017,Q4,250050,OCH REGIONAL MEDICAL CENTER,STARKVILLE,Mississippi,39759,OKTIBBEHA,Emergency Department,OP_22,% of Patients Left Before Being Seen,2.0,29173,Oktibbeha County,28105,33.45,-88.82,Non-Shortage Area,,,,,,,,,
2017,Q4,250050,OCH REGIONAL MEDICAL CENTER,STARKVILLE,Mississippi,39759,OKTIBBEHA,Heart Attack or Chest Pain,OP_4,Median Time to Pain Medicine,90.0,62,Oktibbeha County,28105,33.45,-88.82,Non-Shortage Area,,,,,,,,,
2017,Q4,250057,KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN,BROOKHAVEN,Mississippi,39601,LINCOLN,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,82.0,294,Lincoln County,28085,31.58,-90.44,Non-Shortage Area,,,,,,,,,
2017,Q4,250057,KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN,BROOKHAVEN,Mississippi,39601,LINCOLN,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,153.0,346,Lincoln County,28085,31.58,-90.44,Non-Shortage Area,,,,,,,,,
2017,Q4,250057,KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN,BROOKHAVEN,Mississippi,39601,LINCOLN,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,26.0,374,Lincoln County,28085,31.58,-90.44,Non-Shortage Area,,,,,,,,,
2017,Q4,250057,KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN,BROOKHAVEN,Mississippi,39601,LINCOLN,Emergency Department,OP_21,Median Time to Pain Medicine,81.0,129,Lincoln County,28085,31.58,-90.44,Non-Shortage Area,,,,,,,,,
2017,Q4,250057,KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN,BROOKHAVEN,Mississippi,39601,LINCOLN,Emergency Department,OP_22,% of Patients Left Before Being Seen,2.0,25380,Lincoln County,28085,31.58,-90.44,Non-Shortage Area,,,,,,,,,
2017,Q4,250057,KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN,BROOKHAVEN,Mississippi,39601,LINCOLN,Heart Attack or Chest Pain,OP_4,Median Time to Pain Medicine,98.0,233,Lincoln County,28085,31.58,-90.44,Non-Shortage Area,,,,,,,,,
2017,Q4,250058,SOUTH CENTRAL REG MED CTR,LAUREL,Mississippi,39440,JONES,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,51.0,738,Jones County,28067,31.69,-89.14,Non-Shortage Area,,,,,,,,,
2017,Q4,250058,SOUTH CENTRAL REG MED CTR,LAUREL,Mississippi,39440,JONES,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,136.0,388,Jones County,28067,31.69,-89.14,Non-Shortage Area,,,,,,,,,
2017,Q4,250058,SOUTH CENTRAL REG MED CTR,LAUREL,Mississippi,39440,JONES,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,28.0,411,Jones County,28067,31.69,-89.14,Non-Shortage Area,,,,,,,,,
2017,Q4,250058,SOUTH CENTRAL REG MED CTR,LAUREL,Mississippi,39440,JONES,Emergency Department,OP_21,Median Time to Pain Medicine,75.0,239,Jones County,28067,31.69,-89.14,Non-Shortage Area,,,,,,,,,
2017,Q4,250058,SOUTH CENTRAL REG MED CTR,LAUREL,Mississippi,39440,JONES,Emergency Department,OP_22,% of Patients Left Before Being Seen,3.0,42308,Jones County,28067,31.69,-89.14,Non-Shortage Area,,,,,,,,,
2017,Q4,250058,SOUTH CENTRAL REG MED CTR,LAUREL,Mississippi,39440,JONES,Heart Attack or Chest Pain,OP_4,Median Time to Pain Medicine,98.0,97,Jones County,28067,31.69,-89.14,Non-Shortage Area,,,,,,,,,
2017,Q4,250060,JEFFERSON COUNTY HOSPITAL,FAYETTE,Mississippi,39069,JEFFERSON,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,10.0,58,Jefferson County,28063,31.71,-91.06,Shortage Area,High Needs Geographic HPSA,18.0,1.0,6722.0,37.6,6722:1,Rural,3000:1,1.24
2017,Q4,250060,JEFFERSON COUNTY HOSPITAL,FAYETTE,Mississippi,39069,JEFFERSON,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,102.0,138,Jefferson County,28063,31.71,-91.06,Shortage Area,High Needs Geographic HPSA,18.0,1.0,6722.0,37.6,6722:1,Rural,3000:1,1.24
2017,Q4,250060,JEFFERSON COUNTY HOSPITAL,FAYETTE,Mississippi,39069,JEFFERSON,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,10.0,140,Jefferson County,28063,31.71,-91.06,Shortage Area,High Needs Geographic HPSA,18.0,1.0,6722.0,37.6,6722:1,Rural,3000:1,1.24
2017,Q4,250067,CLAY COUNTY MEDICAL CENTER,WEST POINT,Mississippi,39773,CLAY,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,21.0,279,Clay County,28025,33.6,-88.64,Shortage Area,High Needs Geographic HPSA,14.0,6.3,19829.0,26.0,3147:1,Rural,3000:1,0.31
2017,Q4,250067,CLAY COUNTY MEDICAL CENTER,WEST POINT,Mississippi,39773,CLAY,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,110.0,439,Clay County,28025,33.6,-88.64,Shortage Area,High Needs Geographic HPSA,14.0,6.3,19829.0,26.0,3147:1,Rural,3000:1,0.31
2017,Q4,250067,CLAY COUNTY MEDICAL CENTER,WEST POINT,Mississippi,39773,CLAY,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,43.0,462,Clay County,28025,33.6,-88.64,Shortage Area,High Needs Geographic HPSA,14.0,6.3,19829.0,26.0,3147:1,Rural,3000:1,0.31
2017,Q4,250067,CLAY COUNTY MEDICAL CENTER,WEST POINT,Mississippi,39773,CLAY,Emergency Department,OP_21,Median Time to Pain Medicine,45.0,52,Clay County,28025,33.6,-88.64,Shortage Area,High Needs Geographic HPSA,14.0,6.3,19829.0,26.0,3147:1,Rural,3000:1,0.31
2017,Q4,250067,CLAY COUNTY MEDICAL CENTER,WEST POINT,Mississippi,39773,CLAY,Emergency Department,OP_22,% of Patients Left Before Being Seen,2.0,15451,Clay County,28025,33.6,-88.64,Shortage Area,High Needs Geographic HPSA,14.0,6.3,19829.0,26.0,3147:1,Rural,3000:1,0.31
2017,Q4,250067,CLAY COUNTY MEDICAL CENTER,WEST POINT,Mississippi,39773,CLAY,Heart Attack or Chest Pain,OP_4,Median Time to Pain Medicine,100.0,33,Clay County,28025,33.6,-88.64,Shortage Area,High Needs Geographic HPSA,14.0,6.3,19829.0,26.0,3147:1,Rural,3000:1,0.31
2017,Q4,250069,RUSH FOUNDATION HOSPITAL,MERIDIAN,Mississippi,39301,LAUDERDALE,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,73.0,613,Lauderdale County,28075,32.38,-88.71,Non-Shortage Area,,,,,,,,,
2017,Q4,250069,RUSH FOUNDATION HOSPITAL,MERIDIAN,Mississippi,39301,LAUDERDALE,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,137.0,395,Lauderdale County,28075,32.38,-88.71,Non-Shortage Area,,,,,,,,,
2017,Q4,250069,RUSH FOUNDATION HOSPITAL,MERIDIAN,Mississippi,39301,LAUDERDALE,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,36.0,407,Lauderdale County,28075,32.38,-88.71,Non-Shortage Area,,,,,,,,,
2017,Q4,250069,RUSH FOUNDATION HOSPITAL,MERIDIAN,Mississippi,39301,LAUDERDALE,Emergency Department,OP_21,Median Time to Pain Medicine,26.0,140,Lauderdale County,28075,32.38,-88.71,Non-Shortage Area,,,,,,,,,
2017,Q4,250069,RUSH FOUNDATION HOSPITAL,MERIDIAN,Mississippi,39301,LAUDERDALE,Emergency Department,OP_22,% of Patients Left Before Being Seen,2.0,31232,Lauderdale County,28075,32.38,-88.71,Non-Shortage Area,,,,,,,,,
2017,Q4,250072,MERIT HEALTH CENTRAL,JACKSON,Mississippi,39204,HINDS,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,133.0,729,Hinds County,28049,32.28,-90.21,Non-Shortage Area,,,,,,,,,
2017,Q4,250072,MERIT HEALTH CENTRAL,JACKSON,Mississippi,39204,HINDS,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,104.0,397,Hinds County,28049,32.28,-90.21,Non-Shortage Area,,,,,,,,,
2017,Q4,250072,MERIT HEALTH CENTRAL,JACKSON,Mississippi,39204,HINDS,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,19.0,428,Hinds County,28049,32.28,-90.21,Non-Shortage Area,,,,,,,,,
2017,Q4,250072,MERIT HEALTH CENTRAL,JACKSON,Mississippi,39204,HINDS,Emergency Department,OP_21,Median Time to Pain Medicine,64.0,127,Hinds County,28049,32.28,-90.21,Non-Shortage Area,,,,,,,,,
2017,Q4,250072,MERIT HEALTH CENTRAL,JACKSON,Mississippi,39204,HINDS,Emergency Department,OP_22,% of Patients Left Before Being Seen,2.0,54222,Hinds County,28049,32.28,-90.21,Non-Shortage Area,,,,,,,,,
2017,Q4,250077,WAYNE GENERAL HOSPITAL,WAYNESBORO,Mississippi,39367,WAYNE,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,43.0,329,Wayne County,28153,31.67,-88.64,Shortage Area,High Needs Geographic HPSA,13.0,6.205,20209.0,25.4,3257:1,Rural,3000:1,0.535
2017,Q4,250077,WAYNE GENERAL HOSPITAL,WAYNESBORO,Mississippi,39367,WAYNE,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,94.0,341,Wayne County,28153,31.67,-88.64,Shortage Area,High Needs Geographic HPSA,13.0,6.205,20209.0,25.4,3257:1,Rural,3000:1,0.535
2017,Q4,250077,WAYNE GENERAL HOSPITAL,WAYNESBORO,Mississippi,39367,WAYNE,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,28.0,357,Wayne County,28153,31.67,-88.64,Shortage Area,High Needs Geographic HPSA,13.0,6.205,20209.0,25.4,3257:1,Rural,3000:1,0.535
2017,Q4,250077,WAYNE GENERAL HOSPITAL,WAYNESBORO,Mississippi,39367,WAYNE,Emergency Department,OP_21,Median Time to Pain Medicine,66.0,68,Wayne County,28153,31.67,-88.64,Shortage Area,High Needs Geographic HPSA,13.0,6.205,20209.0,25.4,3257:1,Rural,3000:1,0.535
2017,Q4,250077,WAYNE GENERAL HOSPITAL,WAYNESBORO,Mississippi,39367,WAYNE,Emergency Department,OP_22,% of Patients Left Before Being Seen,5.0,15480,Wayne County,28153,31.67,-88.64,Shortage Area,High Needs Geographic HPSA,13.0,6.205,20209.0,25.4,3257:1,Rural,3000:1,0.535
2017,Q4,250077,WAYNE GENERAL HOSPITAL,WAYNESBORO,Mississippi,39367,WAYNE,Heart Attack or Chest Pain,OP_4,Median Time to Pain Medicine,88.0,280,Wayne County,28153,31.67,-88.64,Shortage Area,High Needs Geographic HPSA,13.0,6.205,20209.0,25.4,3257:1,Rural,3000:1,0.535
2017,Q4,250078,FORREST GENERAL HOSPITAL,HATTIESBURG,Mississippi,39404,FORREST,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,64.0,771,Forrest County,28035,31.31,-89.3,Non-Shortage Area,,,,,,,,,
2017,Q4,250078,FORREST GENERAL HOSPITAL,HATTIESBURG,Mississippi,39404,FORREST,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,189.0,351,Forrest County,28035,31.31,-89.3,Non-Shortage Area,,,,,,,,,
2017,Q4,250078,FORREST GENERAL HOSPITAL,HATTIESBURG,Mississippi,39404,FORREST,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,59.0,356,Forrest County,28035,31.31,-89.3,Non-Shortage Area,,,,,,,,,
2017,Q4,250078,FORREST GENERAL HOSPITAL,HATTIESBURG,Mississippi,39404,FORREST,Emergency Department,OP_21,Median Time to Pain Medicine,87.0,310,Forrest County,28035,31.31,-89.3,Non-Shortage Area,,,,,,,,,
